class (1=건전/0=부도),outx9ln,outx10ln,outx13,outx14,outx15,outx18,outx19,outx21,outx23,outx25,outx27,outx28,outx29,outx31,outx32,outx33,outx34,outx35,outx36,outx37,outx38,outx39,outx41,outx42,outx43,outx44,outx46,outx47,outx49,outx50,outx52,outx53,outx55,outx56,outx59,outx60,outx61,outx62,outx66,outx67,outx69,outx70,outx73
1,9.916995903,7.735433352,37.383,17.24,16.185,-10.24,9.948,3.679,73.42,3.004,72.799,89.174,2.915,2.162,26.617,8.854,6.219,363.656,72.18,65.342,112.271,23.845,135.54,67.095,16.217,23.366,33.956,16.401,1.003,4.723,0.104,0.185,6.512,2.168,-18.105,-8.022,-0.806,1.131,-17.963,-1.806,-55.127,-2.457,-0.522
1,8.276903481,5.926926026,24.891,17.573,28.287,15.31,12.638,3.84,63.721,1.22,80.518,98.677,3.357,1.344,12.8,1.768,1.632,258.986,47.417,49.257,63.516,23.461,137.974,61.781,5.95,12.75,47.398,35.452,-0.596,3.492,0.174,0.257,2.701,1.416,-14.203,-7.716,-1.311,-0.397,-13.6,-2.311,-35.724,-3.298,-0.761
1,9.211639528,6.736966958,41.957,27.404,-1.184,41.078,4.502,3.085,43.938,-0.589,66.543,101.716,2.576,1.061,-6.998,0.314,-0.882,117.032,92.727,51.822,91.113,2.274,102.84,80.056,11.116,12.612,41.143,27.464,0.174,3.865,0.033,0.215,5.146,1.531,-0.654,-0.308,-0.058,1.11,-5.598,-1.058,-9.49,-0.844,-0.165
0,7.104144093,4.564348191,28.676,25.554,140.99,4.819,23.608,9.285,112.571,4.19,71.651,87.144,9.12,1.451,53.125,4.253,4.253,141.729,69.784,49.878,207.741,9.257,113.503,68.557,-0.333,8.006,77.564,76.417,-6.556,10.226,0.077,0.498,2.386,1.122,3.548,2.991,0.292,0,-7.252,-0.707,-11.397,-0.938,-0.141
0,6.432940093,5.192956851,34.207,22.025,62.402,-28.846,-11.971,0.803,67.2,2.572,92.282,90.153,0.803,4.2,8.888,4.266,4.266,132.53,33.333,110.967,93.181,14.4,134.838,41.333,4.266,48,16,9.646,-1.023,5.553,0.113,0.153,13.977,1.553,261.666,80.512,31.4,31.4,77.948,30.4,253.333,30.4,10
0,9.467073426,6.910750788,42.993,16.198,21.665,43.993,36.432,1.438,61.428,0.727,84.652,99.903,1.245,1.65,9.371,2.152,1.672,51.739,78.107,13.768,5.411,-27.112,62.729,72.745,7.009,17.843,37.217,16.183,0.318,5.879,-0.111,0,8.107,2.654,4.015,1.818,0.451,1.188,-2.208,-0.548,-44.646,-5.021,0.263
0,7.421177529,4.779123493,36.477,29.742,30.038,127.601,45.716,8.797,106.817,2.513,65.948,88.179,8.797,1.312,35.294,4.641,2.599,109.514,63.079,56.744,71.47,2.599,103.906,66.522,4.269,7.363,70.73,68.402,3.583,3.917,-0.012,0.088,4.616,1.226,-27.996,-21.376,-2.176,-1.877,-31.195,-3.176,-41.644,-3.238,1.272
0,7.17472431,4.605170186,50.334,23.047,50.46,242.857,76.851,2.603,56.968,4.823,90.199,78.287,2.603,2.852,63,8.376,8.246,27.855,100,28.012,48.429,-34.293,60.542,86.91,0,13.089,19.764,11.562,0.644,5.629,-0.053,0.05,9.362,2.183,241.059,54.819,10.705,7.411,49.698,9.705,47.682,2.117,1.029
0,6.251903883,4.077537444,43.775,21.001,3.8,-88.888,7.5,5.973,118.829,4.431,85.549,79.645,5.973,1.741,38.983,8.914,8.914,61.386,100,79.591,956.25,-15.116,80.102,75.968,8.914,22.868,68.217,33.911,0.573,32.437,-0.059,0.295,103.8,2.084,48.863,43.216,2.774,2.903,27.638,1.774,4.545,0.258,0.903
0,5.690359454,5.105945474,51.09,27.702,-3.583,61.111,14,0.675,0,4.054,91.216,86.912,0.675,7,7.272,7.017,7.017,129.921,0,233.333,350,22.222,733.333,5,7.017,85,0,0,0.675,65.777,0.097,0.103,12.595,1.844,0,-66.666,-2,-1.5,-77,-3,0,-5,6.5
1,9.749870064,7.799753318,59.08,28.212,15.978,27.49,18.5,3.562,66.671,2.641,82.631,88.759,3.451,2.022,18.565,7.035,5.099,348.663,100,79.662,181.598,25.135,138.814,64.756,22.399,27.465,32.958,17.07,0.33,8.314,0.118,0.282,5.733,2.094,33.606,15.27,1.61,1.788,1.132,0.119,-13.08,-0.626,0.008
0,7.809947086,5.866468057,33.231,26.369,19.024,17.361,3.326,2.636,129.256,2.596,78.864,90.912,2.15,2.184,18.13,3.923,3.219,122.145,100,28.501,47.117,3.219,103.914,82.243,12.726,17.756,58.752,47.383,-1.225,8.866,0.035,0.404,2.199,1.26,18.921,13.516,3.4,2.676,9.541,2.4,20.804,3.738,-0.938
0,7.80832305,5.598421959,33.969,11.214,35.667,-15.312,99.263,3.453,37.776,1.056,87.078,99.497,3.088,1.305,9.629,2.402,2.402,562.5,100,17.733,0,20.332,127.093,75.046,6.469,24.953,28.927,12.718,1.965,7.368,0.062,0.074,8.328,3.028,-15.015,-5.788,-0.552,4.905,-16.256,-1.552,-44.089,-1.623,0.988
1,9.304923014,8.096817471,13.613,19.568,-1.646,23.178,23.1,8.014,35.025,-3.038,78.138,110.741,6.641,0.62,-10.17,-1.582,-1.915,436.531,4.126,146.659,145.995,53.968,291.065,28.246,-15.576,18.834,51.003,80.904,-0.154,2.368,0.341,0.559,1.716,0.695,-30.36,-19.078,-3.064,-4.465,-25.303,-4.064,-35.612,-3.594,2.055
1,7.930206207,6.50578406,15.998,24.676,-25.128,29.489,2.359,10.251,60.774,0.611,76.87,104.918,8.812,1.059,2.541,0.391,0.391,65.96,75.602,8.269,22.937,-20.585,70.223,69.133,6.201,15.421,57.353,89.496,3.491,2.943,-0.278,0.312,1.768,0.648,0.12,0.081,0.01,0.421,-7.686,-0.989,-15.675,-1.368,-0.364
0,8.626703883,6.71943577,26.92,20.49,22.46,12.61,14.49,5.13,64.5,2.48,83.88,84.53,4.46,1.65,19.53,5.02,3.26,402.65,11.52,46.47,27.62,37.88,176.35,49.61,11.66,18.27,36.3,29.5,-0.38,3.16,0.27,0.2,2.36,1.31,10.05,4.46,0.58,1.37,-3.26,-0.42,-8.19,-0.55,0.34
1,8.508555998,6.827629235,50.534,28.626,15.44,2.25,18.012,2.662,96.959,2.703,84.99,92.504,2.562,2.166,14.517,4.671,4.407,145.353,9.647,79.101,116.6,15.098,134.382,43.914,24.44,30.361,46.71,28.646,0.077,10.834,0.071,0.147,6.894,1.765,13.943,9.352,1.5,1.795,3.117,0.5,-48.239,-5.189,0.583
1,9.326789185,7.425953657,10.913,8.571,-15.949,-10.937,52.15,2.153,165.852,1.753,74.962,92.882,1.308,1.946,11.733,2.892,1.849,67.118,94.852,78.125,680.561,-10.714,86.286,78.129,7.653,15.766,72.973,69.167,-0.449,11.876,-0.156,0.284,16.882,1.273,-58.28,-50.49,-18.714,-18.099,-53.188,-19.714,-47.625,-15.293,1.198
1,9.156306483,6.907755279,28.977,17.986,19.304,-6.327,-2.899,3.282,57.06,1.414,76.187,97.447,2.955,1.559,13.4,3.003,2.312,356.701,100,45.121,50.242,12.892,115.706,82.084,12.081,17.259,36.589,22.377,0.184,3.629,0.073,0.237,2.813,1.611,24.009,10.617,1.636,9.832,4.13,0.636,8.207,0.559,1.559
0,7.212677876,4.964870549,95.04,25.79,23.7,0,-44.36,3.35,77.48,2.62,88.23,90.53,2.1,1.91,28.37,11.3,9.67,136.22,100,78.08,95.57,14.18,131.85,44.52,35.45,54.44,10.63,2.06,1.99,18.04,0.01,0.02,0,3.69,819.48,163,5.04,3.41,153,4.04,237.29,3.83,-1.49
1,9.455167134,7.077498054,26.609,22.115,15.821,37.562,7.657,4.83,56.161,0.493,84.515,103.784,4.102,1.124,5.316,1.044,0.572,77.929,53.809,11.434,11.181,-8.521,87.811,69.912,1.68,10.764,47.338,40.793,1.674,3.095,-0.024,0.122,2.545,1.203,6.985,3.705,0.589,0.517,-2.575,-0.41,-18.979,-1.602,-1.377
0,8.586532669,6.993932975,14.53,22.709,47.427,-20.82,-3.207,8.341,100.499,2.033,73.427,92.157,8.341,1.34,10,1.844,1.322,91.151,56.125,74.493,335.449,-4.478,91.685,53.865,10.802,13.229,74.996,115.301,-2.497,6.955,-0.082,0.512,6.289,0.639,10.373,8.966,1.434,1.51,2.713,0.434,3.091,0.427,-0.63
1,8.242756346,6.154858094,43.335,26.052,-10.84,71.354,0.219,2.078,44.006,1.157,88.368,98.187,0.947,1.708,9.341,2.798,1.923,67.882,80.935,37.105,3.257,-13.86,80.395,70.703,3.104,20.594,24.311,14.631,-1.534,4.201,-0.102,0,7.293,1.663,105.575,32.323,7.43,7.936,27.973,6.43,82.194,5.784,-0.164
1,9.129997619,7.815610532,25.073,18.996,0.566,15.418,-9.47,2.459,35.571,0.39,85.717,99.255,1.69,1.656,1.452,2.031,0.541,179.561,95.141,116.195,177.209,18.573,131.977,58.082,37.311,37.311,22.305,16.059,-0.079,3.458,0.135,0.209,37.742,1.319,-31.241,-11.116,-2.039,1.665,-16.566,-3.039,-63.36,-4.136,-6.484
1,8.795127912,7.33432935,41.128,27.052,31.435,-22.381,7.874,1.953,103.894,6.089,82.293,78.198,1.575,4.62,26.24,11.737,8.919,116.178,54.466,103.92,116.219,6.123,110.93,56.023,16.241,33.991,20.368,13.904,-1.191,4.056,0.018,0.073,35.399,1.52,83.333,25.714,5.93,7.767,21.378,4.93,48.366,3.441,1.488
0,8.151105515,5.924041871,16.78,7.9,12.19,-99.03,-22.54,1.3,142.3,1.64,95.45,82.79,1.3,2.33,16.32,3.67,3.47,82.76,44.02,54.22,597.4,-13.65,60.43,34.49,12.21,26.24,70.15,28.83,-0.76,18.38,-0.05,0.07,15.67,2.12,9.71,9.24,2.15,5.42,4.95,1.15,1.93,0.45,0.46
0,7.51009662,5.960670232,48,38.42,35.83,-28.94,-6.31,6.69,75.71,0.94,78.8,97.38,5.75,1.19,4.54,1.9,1.18,58.42,83.93,2.15,3.02,-27.17,56.05,61.82,4.8,27.42,62.93,48.73,-1.11,28.42,-0.19,0.28,3.24,1.25,40.52,35.14,2.95,3.76,23.24,1.95,3.17,0.26,0.07
0,6.867891159,6.999367721,6.12,13.09,-7.72,-0.78,33.71,0,0,4.48,76.31,0,0,0,4,2.14,2.09,79.49,83.7,50.46,0,-13.57,71.37,47.41,4.08,46.59,32.61,79.82,-7.5,19.36,-0.22,0.23,4.35,0.47,2.12,1.29,0,0,1.29,0,-32.52,0,0
1,7.486052618,6.501289671,28.907,27.537,9.185,5.405,4.392,4.094,84.477,2.467,79.192,99.331,1.682,1.671,6.606,2.824,2.536,186.127,0,190.625,111.842,34.927,415.625,11.066,9.567,38.386,50.547,49.186,0.665,13.984,0.31,0.042,23.46,1.049,-11.858,-9.728,-1.424,3.452,-16.557,-2.424,-22.234,-2.671,-2.684
0,7.875499292,6.313548046,51.666,50.341,-20.024,454.838,17.146,2.849,58.256,1.709,85.866,98.076,1.557,1.746,8.152,2.096,1.626,130.796,0,48.928,39.463,12.432,126.339,47.199,9.107,19.949,32.851,34.536,0.57,3.142,0.199,0,25.931,1.026,29.152,11.963,3.533,13.613,8.577,2.533,4.4,0.533,-3.493
1,9.372629275,6.759255271,30.678,19.979,54.803,-36.547,2.538,1.683,51.397,0.731,87.306,103.569,1.317,1.515,9.976,1.405,1.108,67.451,79.424,78.911,117.635,-10.52,86.545,78.197,3.378,11.113,33.148,21.858,-0.962,3.237,-0.055,0.076,32.268,1.535,6.806,2.538,0.883,3.272,-0.333,-0.116,-6.612,-0.858,4.58
1,8.466531277,6.755768922,31,37.134,20.085,44.352,36.982,5.722,97.114,3.555,76.856,89.359,5.68,1.827,19.674,3.691,2.567,81.16,46.712,43.042,74.552,-9.374,84.276,59.617,5.454,13.05,51.291,71.028,3.246,6.732,-0.046,0.27,3.572,0.834,-5.924,-3.494,-0.735,2.386,-8.247,-1.735,-45.616,-5.661,-2.257
0,7.061334367,4.65396035,193.207,21.955,120.833,145.454,88.043,1.629,58.533,4.716,79.159,87.626,1.629,3.894,52.38,28,24,90.972,0,4.761,0,-7.514,69.047,24.277,31.791,60.693,15.028,2.229,0.303,77.733,-0.011,0.003,61.368,5,292.307,111.764,4,3.157,83.823,3,-23.076,-0.315,1.263
1,9.210040327,7.336936914,30.466,30.989,33.9,75.931,30.395,5.471,59.761,3.981,78.743,88.19,4.961,1.778,25.911,3.701,3.457,67.819,45.384,67.842,148.755,-15.803,76.574,67.463,9.869,13.344,33.596,38.681,2.672,3.114,-0.197,0.13,20.762,0.983,14.274,5.534,1.009,-0.725,0.05,0.009,-12.361,-0.873,0.073
1,9.055906319,6.651571874,26.335,17.715,6.566,41.786,23.714,3.5,72.825,1.272,88.224,97.093,2.31,1.44,14.082,2.478,1.709,93.851,51.66,50.326,41.431,-2.305,96.441,64.8,5.082,12.141,47.701,35.488,0.429,3.376,-0.014,0,6.808,1.486,-8.747,-4.749,-0.886,-0.743,-10.105,-1.886,-34.166,-3.463,0.233
1,8.734077193,6.678342115,35.199,29.512,11.568,-9.168,11.643,8.05,76.676,0.74,77.636,99.667,7.213,1.092,5.786,1.183,0.837,124.154,19.071,100.305,75.783,12.013,140.268,29.832,9.009,14.47,67.855,60.022,0.613,7.01,0.068,0.091,11.051,1.192,25.938,20.578,1.934,1.42,9.938,0.934,-9.039,-0.674,0.798
1,8.608312785,6.908754779,21.72,15.19,5.672,-29.658,-19.826,5.094,92.362,1.734,88.351,94.868,4.473,1.34,9.49,2.904,2.786,93.501,82.874,31.815,2469.565,-2.933,94.997,58.638,5.896,29.363,68.172,42.431,-0.906,119.065,-0.012,0.361,4.573,1.429,17.685,17.068,1.473,2.286,5.481,0.473,2.237,0.186,-1.322
1,7.401841579,6.133398043,29.265,31.604,-25.87,17.477,15.328,7.26,55.076,0.854,78.035,100.321,6.04,1.176,3.036,1.265,0.738,76.198,100,43.902,79.816,-7.594,89.965,75.685,13.238,24.314,45.833,53.02,1.787,3.614,-0.064,0.319,3.334,0.925,10.356,6.271,0.756,1.571,-2.02,-0.243,-14.039,-1.025,-0.47
1,8.505525387,7.162397497,16.913,17.361,3.867,41.706,19.088,4.208,119.221,2.367,89.882,91.574,4.208,1.562,9.069,2.121,2.121,113.505,70.175,8.918,0,5.457,110.168,53.671,4.279,23.39,76.3,85.147,0.215,136,0.043,0.507,1.96,0.974,-13.925,-13.869,-2.817,-2.514,-18.792,-3.817,-20.96,-4.24,-0.495
1,8.897682313,7.023758955,44.577,27.505,32.015,114.775,7.995,3.513,69.163,1.49,87.805,96.587,3.062,1.509,9.706,3.029,2.325,89.938,22.892,52.921,101.016,-5.589,88.827,50.032,11.158,23.959,44.548,28.544,0.048,5.899,-0.067,0.06,12.263,1.62,10.296,6.032,0.836,1.171,-1.178,-0.163,-13.457,-1.093,0.011
0,7.97735405,5.634718172,24.64,22.06,198.31,42.09,13.66,5.56,103.61,0.21,85.81,97.26,5.55,1.04,3.51,0.78,0.24,61.14,72.06,8.18,0,-22.09,66.15,65.24,-0.72,10.09,88.3,84.12,2.08,136,-0.25,0.29,3.34,1.12,0.72,0.7,0.11,-0.17,-5.79,-0.89,-9.27,-1.49,0.36
0,8.240912542,7.461640392,20.032,19.773,51.055,7.234,11.465,4.323,79.582,3.77,90.798,90.196,3.321,1.871,8.218,3.623,3.623,70.161,100,31.898,139.165,-18.748,66.47,55.915,3.623,44.084,42.513,44.239,-3.004,13.643,-0.156,0.284,5.192,1.013,46.245,35.16,4.731,3.121,27.729,3.731,1.847,0.189,-0.554
1,8.791029857,6.90475077,31.72,26.615,-3.095,79.289,-5.396,6.692,71.345,1.551,79.878,98.48,6.083,1.261,10.23,2.143,1.901,287.654,3.922,239.13,233.698,48.173,284.176,26.155,6.375,18.586,56.562,46.144,1.577,4.135,0.343,0.216,13.93,1.191,7.778,5.404,0.536,-2.731,-4.671,-0.463,-11.997,-0.827,0.306
1,8.707482918,7.138867,22.459,19.51,71.818,59.196,28.087,3.902,93.35,1.653,91.121,93.642,3.819,1.478,7.936,1.914,1.694,139.75,43.785,5.064,0,16.132,137.377,43.162,3.389,21.352,63.124,61.59,-2.12,8.953,0.069,0.341,2.206,1.151,-11.543,-9.265,-1.822,-1.432,-14.35,-2.822,-22.067,-3.483,-0.309
1,7.921898411,6.146329258,24.031,32.499,168.451,152.201,80.972,9.902,97.104,0.616,71.78,89.939,9.72,1.117,3.64,3.955,0.353,141.069,6.69,104.237,98.018,18.384,149.887,36.851,3.476,9.723,57.255,99.746,-1.1,2.817,0.174,0.143,4.923,0.739,-6.072,-3.851,-0.611,-0.567,-10.147,-1.611,-39.418,-3.97,0.692
0,8.418918622,6.428105273,22.16,23.21,-17.57,-44.72,-10.1,6.05,56.91,0.4,71.45,0,6,1.07,2.94,0.38,0.38,29.02,100,41.81,113.74,-33.69,60.93,86.23,0.42,13.77,63.22,62.69,1.41,4.08,-0.32,0.19,5.1,0.95,-5.77,-4.23,-0.6,2.03,-11.3,-1.6,-19.1,-2.17,0.04
1,9.131188934,8.451694209,42.623,37.211,-18.606,58.225,6.794,2.521,77.662,9.752,71.49,78.596,1.547,5.721,19.239,13.359,10.815,172.073,82.142,142.737,165.724,26.239,170.244,37.354,49.009,56.211,13.443,12.122,-0.182,4.757,0.249,0.227,15.488,1.145,56.071,17.214,2.695,7.24,10.827,1.695,-90.089,-4.33,-4.502
1,8.087947555,6.180016654,26.288,24.516,57.474,-4.492,6.006,4.608,54.885,0.215,86.205,100.322,4.393,1.06,1.449,0.096,0.224,97.173,71.564,15.655,20.81,-26.216,61.495,68.085,1.376,15.46,53.809,51.643,-1.342,3.296,-0.27,0,5.54,1.072,0.713,0.454,0.08,-0.16,-5.225,-0.92,-17.013,-1.906,0.226
0,9.263360624,-8.104038595,-7,-26,-74.73,-20.42,-13.38,23.11,-146.19,-96.29,110,41,23.01,-3.13,0,-24.37,-27,20.59,75.01,15.63,28.35,-35.7,60.68,90.81,-18.99,-9.96,67.93,214.03,20.52,0.96,-0.49,0.46,1.01,0.29,-2.37,-1.46,-0.22,1.19,-8.13,-1.22,-18.59,-1.91,-0.08
1,8.749098248,-6.666956792,33.89,37.795,110.587,-8.28,-0.892,5.995,174.132,1.839,83.473,93.251,5.9,1.306,-14.758,4.542,1.657,10.283,66.752,18.202,113.809,-63.142,31.989,92.842,-21.228,-11.228,94.571,104.996,-8.901,8.867,-0.686,0.144,6.982,0.896,22.416,19.059,3.925,3.193,14.204,2.925,-5.271,-0.923,-0.264
1,9.168788945,7.279318835,41.89,29.281,20.864,-13.258,24.752,6.4,77.61,1.574,88.272,98.153,5.326,1.281,10.413,2.243,2.028,116.271,40.048,74.014,104.712,5.467,112.442,43.941,6.367,19.478,61.015,47.347,0.289,9.336,0.016,0.075,11.543,1.43,27.058,20.503,2.001,2.597,10.26,1.001,-23.778,-1.758,-0.003
1,7.401841579,5.85220248,20.648,19.035,63.084,24.454,4.327,3.965,61.441,3.233,91.092,176.327,2.928,1.892,15.229,3.758,3.434,54.002,100,35.895,101.666,-22.618,69.519,74.206,9.591,22.553,32.469,30.567,-3.397,4.527,-0.226,0.082,6.377,1.084,-3.592,-1.506,-0.276,-8.261,-6.945,-1.276,-17.964,-1.384,-1.692
1,9.349580439,-7.987864096,27.933,19.645,14.664,-25.344,-32.847,7.873,81.342,0.791,86.671,107.577,5.22,1.1,-3.089,1.508,1.401,-97.297,43.402,21.724,27.48,-75.304,45.088,126,-60.739,-45,73.394,41.473,-1.763,3.279,-0.329,0,5.852,1.421,74.218,37.478,3.909,1.623,27.891,2.909,52.255,2.752,-0.037
1,7.978653729,5.262690189,65.209,19.431,13.364,11.278,15.222,0.582,128.022,1.644,88.896,93.389,0.308,3.823,24.87,5.263,5.155,75.89,97.719,63.149,182.828,-9.452,86.544,70.247,15.359,20.73,32.975,10.52,0.194,15.237,-0.026,0.081,20.768,3.355,51.791,21.544,9.352,4.352,19.241,8.352,-5.537,-1,-6.647
1,7.303843225,-6.070737728,27.2,15.074,30.236,-78.977,-19.209,4.912,-93.657,-10.632,83.31,142.094,4.912,-1.164,36.489,-21.467,-21.467,-71.612,83.108,11.786,18.539,-88,25.35,126,-64,-45,80.434,39.838,-0.871,3.331,-0.511,0,13.953,1.804,-7.094,-3.592,-0.575,3.342,-9.837,-1.575,-22.466,-1.821,-0.794
0,8.527341522,6.253828812,123.289,46.01,74.473,148.181,25.343,2.276,50.387,1.069,93.288,101.166,2.256,1.469,10.384,2.575,2.575,90.507,100,77.59,124.83,-2.765,96.243,73.628,3.338,24.797,34.287,14.234,0.584,6.798,-0.011,0.071,26.375,2.679,15.159,6.911,0.947,-5.53,-0.38,-0.052,-29.763,-1.86,1.347
0,7.499976541,5.796057751,38.187,38.219,1.402,43.042,14.904,5.199,59.599,1.327,75.276,99.584,4.756,1.319,7.294,2.067,1.24,88.403,10.63,31.71,12.258,-7.131,84.371,45.633,2.532,17.002,41.808,44.745,2.731,3.892,-0.151,0,4.814,0.999,32.632,16.438,2.808,1.744,10.585,1.808,-3.831,-0.329,-1
0,7.868636894,6.530877628,18.558,20.925,24.062,50.483,13.664,4.246,46.615,1.912,83.779,95.555,3.94,1.477,7.288,1.498,1.594,53.027,61.051,12.878,50.701,-31.983,51.073,65.369,0.51,21.875,32.748,39.288,-1.069,4.998,-0.354,0.129,4.037,0.886,0.973,0.408,0.09,-1.558,-4.122,-0.909,-21.226,-1.963,-1.324
1,8.298788394,6.795705775,41.637,36.053,20.185,4.7,10.909,4.652,64.014,4.329,67.653,94.171,3.533,2.042,19.463,5.655,4.754,140.043,70.593,87.016,155.059,10,115.378,65.027,17.595,24.426,30.382,27.668,0.585,3.69,0.098,0.284,6.364,1.154,37.32,15.003,2.219,1.433,6.435,0.951,-18.884,-1.122,-0.395
0,7.044905117,6.448889394,36.041,39.843,41.604,167.307,28.88,6.538,102.542,7.061,79.86,86.656,6.538,2.08,12.816,5.672,5.672,120.234,16.477,134.343,850,14.495,204.545,13.865,5.672,44.257,49.299,61.377,-1.115,27.638,0.141,0.196,12.01,0.904,27.84,24.623,2.613,2.146,15.201,1.613,-26.562,-2.493,1.466
0,6.548219103,5.638354669,20.897,51.719,-13.72,0,2.758,5.157,111.845,2.865,72.349,98.248,5.157,1.555,7.117,1.142,1.142,38.04,69.896,1,14.545,-61.793,9,62.307,1.142,16.047,71.901,180.372,-4.731,15.01,-1.402,0.006,0,0.404,5.957,5.102,2.083,13.083,2.653,1.083,-14.297,-5,1.583
1,8.192570471,6.335054251,33.478,24.543,42.339,4.729,22.834,3.043,86.143,0.996,77.338,97.775,3.016,1.372,6.382,1.437,1.232,78.022,69.412,71.363,272.405,-11.879,80.205,60.013,2.191,19.308,62.341,50.387,-0.855,8.945,-0.054,0.186,23.854,1.364,-0.164,-0.127,-0.027,0.763,-4.794,-1.027,-21.801,-3.609,0.4
1,8.556413905,6.742880636,42.492,36.057,0.424,-6.557,3.528,10.5,75.306,7.461,78.884,95.031,9.73,1.71,45.754,3.608,8.643,42.521,86.459,54.988,83.444,-28.335,64.148,79.037,-6.727,18.89,58.075,50.134,1.288,5.148,-0.267,0,22.033,1.178,11.507,8.239,0.549,0.782,-6.756,-0.45,-19.217,-0.917,0.192
1,8.4740769,6.783325201,43.545,33.493,-8.133,81.818,13.165,5.408,130.376,2.693,71.622,99.647,5.115,1.583,14.609,5.292,3.298,143.093,12.35,102.205,124.852,17.489,225.735,13.909,16.952,22.577,72.462,59.177,1.686,29.38,0.096,0.116,9.362,1.3,7.304,6.836,0.799,0.907,-1.717,-0.2,-17.713,-1.938,-0.428
0,7.177782416,4.454347296,21.359,22.061,32.725,54.945,8.796,1.832,110.49,0.61,76.564,98.771,1.832,1.375,9.302,0.638,0.567,29.919,87.996,8.754,45.614,-36.879,56.228,84.255,-8.085,6.099,80.354,86.488,-1.916,9.424,-0.375,0.317,2.823,0.968,-21.27,-18.202,-10.041,-2.875,-20.015,-11.041,-19.505,-9.208,-4.625
1,8.600246747,6.11368218,23.908,20.964,-1.182,-18.239,9.544,6.847,52.243,1.803,70.237,107.635,4.325,1.263,21.681,1.545,1.967,54.176,58.024,60.81,100.509,-23.79,66.899,71.873,5.059,9.074,43.284,39.683,0.499,2.802,-0.202,0,37.598,1.14,13.126,6.248,0.76,-0.096,-1.965,-0.239,-20.64,-1.196,-0.01
1,10.03056064,5.958424693,26.179,13.218,58.059,-5.867,4.311,4.495,31.327,-2.148,93.416,126.553,4.187,0.557,-126.098,-3.749,-4.167,90.765,50.038,35.555,55.044,-2.886,95.969,71.628,-6.943,3.305,54.957,28.335,-1.371,6.127,-0.03,0.095,4.717,1.98,4.755,2.702,0.299,-0.168,-6.315,-0.7,-41.336,-2.605,0.2
1,8.413165121,7.41517511,19.573,65.024,-9.08,125.184,222.495,13.448,91.719,1.575,77.696,102.039,11.54,1.174,4.274,0.459,0.31,127.083,55.676,54.348,65.64,8.432,114.001,60.226,2.892,7.268,78.172,396.449,5.478,2.456,0.14,0.726,1.571,0.301,-29.786,-25.109,-8.78,-2.019,-27.969,-9.78,-65.086,-19.186,8.018
1,9.171599544,7.309881486,21.359,17.505,-3.79,-75.806,6.009,6.018,88.603,3.399,73.243,95.16,4.625,1.734,21.872,5.237,4.03,92.919,11.649,66.779,123.655,-1.873,97.547,76.386,9.797,18.424,51.096,43.097,0.348,3.495,0.061,0.073,49.974,1.22,-21.997,-13.778,-1.575,0.697,-22.526,-2.575,-36.613,-2.621,-0.328
1,8.57998018,6.133398043,57.234,38.448,-10.969,25.793,-0.195,4.658,91.32,3.193,73.91,95.778,3.944,1.685,36.876,4.897,4.757,30.482,89.074,20.702,9.529,-42.765,47.364,81.248,-3.89,12.902,53.54,35.931,1.43,5.109,-0.291,0,9.356,1.488,2.3,1.413,0.177,1.443,-6.555,-0.822,-16.832,-1.298,-0.334
0,8.203030242,6.364750757,40.881,23.357,7.159,26.213,8.963,4.189,84.134,2.026,84.282,98.005,2.875,1.562,12.736,3.952,3.4,126.812,56.911,75.046,193.421,10.707,121.694,49.356,15.211,26.7,53.86,32.092,0.58,9.376,0.054,0.161,10.449,1.75,-3.412,-2.507,-0.261,0.261,-12.1,-1.261,-16.808,-1.287,-0.647
1,8.494538501,6.850126166,16.78,22.565,116.378,50.374,4.384,7.242,64.115,0.531,81.812,98.634,6.751,1.073,2.754,0.804,0.387,42.047,83.105,7.856,8.483,-39.067,48.608,76.02,-8.281,14.06,55.63,76.411,-8.605,4.08,-0.449,0.181,2.926,0.743,45.274,29.306,4.776,3.497,23.171,3.776,31.887,3.364,0.494
1,8.87696334,7.323830566,32.542,17.808,29.355,34.396,55.19,2.651,114.416,3.14,88.988,86.039,2.456,2.321,14.841,5.326,4.717,106.639,53.961,58.79,125.357,3.355,107.383,45.439,10.819,31.788,48.962,32.588,0.322,10.331,0.053,0.16,8.479,1.827,31.734,22.778,3.9,3.189,16.938,2.9,-49.635,-6.1,0.1
0,7.725771442,5.659482216,8.914,19.682,-33.528,21.024,0.923,8.252,-81.476,-20.564,90.379,172.828,8.252,-1.491,-147,-9.152,-9.271,75.2,39.857,16.874,43.788,-12.952,78.669,60.724,-14.186,5.71,55.809,123.786,4.263,2.23,-0.089,0.556,1.364,0.452,19.821,11.732,2.973,-2.315,7.786,1.973,0.713,0.106,1.743
0,8.704999678,-6.137727054,37.429,35.289,42.053,-4.044,21.581,5.088,140.179,3.48,75.783,97.342,3.895,1.684,-45.356,3.444,3.364,9.399,84.434,33.028,90.887,-52.194,44.817,94.585,-13.825,-7.417,82.441,85.297,-1.127,6.271,-0.523,0.067,11.318,1.06,9.016,6.92,1.511,1.96,2.341,0.511,-8.278,-1.387,-0.599
