P_SEQ,M_SEQ,M_NAME,A_SEQ,A_NAME,A_UNIT,A_PRICE,P_YEAR_MONTH,ADD_COL,M_TYPE_CODE,M_TYPE_NAME,M_GU_CODE,M_GU_NAME
425368,140,하나로클럽 양재점,136,"조기(국산,생물)",1마리 (20cm),2780,2013-03,"5미 13900원, 참조기",002,대형마트,650000,서초구
425369,140,하나로클럽 양재점,152,"명태(러시아,냉동)",1마리 (40cm),4860,2013-03,절단동태,002,대형마트,650000,서초구
425370,140,하나로클럽 양재점,254,"오징어(생물,국산)",1마리 (25cm),1350,2013-03,2미 2700,002,대형마트,650000,서초구
425371,140,하나로클럽 양재점,266,"고등어(생물,국산)",1마리 (20cm),1650,2013-03,,002,대형마트,650000,서초구
425372,115,남문시장,305,"사과(부사, 300g)",1개,1500,2013-03,,001,전통시장,545000,금천구
425373,115,남문시장,306,"배(신고, 600g)",1개,2500,2013-03,나주,001,전통시장,545000,금천구
425374,115,남문시장,307,배추(2.5~3kg),1포기,3000,2013-03,국산,001,전통시장,545000,금천구
425375,115,남문시장,308,무(1kg),1개,1000,2013-03,국산,001,전통시장,545000,금천구
425376,115,남문시장,309,양파(1.5kg망),1망,2500,2013-03,국산햇,001,전통시장,545000,금천구
425377,115,남문시장,310,상추(100g),100g,375,2013-03,,001,전통시장,545000,금천구
425378,115,남문시장,311,오이(다다기),1개,500,2013-03,국산,001,전통시장,545000,금천구
425379,115,남문시장,119,호박(인큐베이터),1개,1200,2013-03,,001,전통시장,545000,금천구
425380,115,남문시장,58,"쇠고기(한우,불고기)",1등급(600g),17500,2013-03,국산,001,전통시장,545000,금천구
425381,115,남문시장,99,돼지고기(생삼겹살),600g,8900,2013-03,,001,전통시장,545000,금천구
425382,115,남문시장,283,닭고기(육계),1마리(1kg),6000,2013-03,하림,001,전통시장,545000,금천구
425383,115,남문시장,134,달걀(왕란),10개,1833,2013-03,한마음농장,001,전통시장,545000,금천구
425384,115,남문시장,135,"조기(중국산,생물)",1마리(20cm),4000,2013-03,,001,전통시장,545000,금천구
425385,115,남문시장,152,"명태(러시아,냉동)",1마리,2000,2013-03,,001,전통시장,545000,금천구
425386,115,남문시장,256,"오징어(냉동,국산)",1마리(25cm),1500,2013-03,,001,전통시장,545000,금천구
425387,115,남문시장,266,"고등어(생물,국산)",1마리,1500,2013-03,,001,전통시장,545000,금천구
425388,31,인왕시장,28,사과,1개(300g),2000,2013-03,경북,001,전통시장,410000,서대문구
425389,31,인왕시장,27,배,1개(600g),2500,2013-03,이천,001,전통시장,410000,서대문구
425390,31,인왕시장,307,배추(2.5~3kg),1포기,5000,2013-03,해남,001,전통시장,410000,서대문구
425391,31,인왕시장,25,무,1개(1.5kg),1000,2013-03,제주,001,전통시장,410000,서대문구
425392,31,인왕시장,309,양파(1.5kg망),1망,5000,2013-03,무안 ,001,전통시장,410000,서대문구
425393,31,인왕시장,310,상추(100g),1봉지,500,2013-03,이천,001,전통시장,410000,서대문구
425394,31,인왕시장,311,오이(다다기),1개,500,2013-03,상주,001,전통시장,410000,서대문구
425395,31,인왕시장,312,애호박,1개 1000,1300,2013-03,논개 애호박,001,전통시장,410000,서대문구
425396,31,인왕시장,58,"쇠고기(한우,불고기)",600g(1등급),20000,2013-03,100g 3.334원 협신식품,001,전통시장,410000,서대문구
425397,31,인왕시장,99,돼지고기(생삼겹살),600g,10000,2013-03,"100g 1,667원 협신식품",001,전통시장,410000,서대문구
425398,31,인왕시장,283,닭고기(육계),1마리(1.2kg),5000,2013-03,동우,001,전통시장,410000,서대문구
425399,31,인왕시장,134,달걀(왕란),10개,3000,2013-03,으뜸 영양란,001,전통시장,410000,서대문구
425400,31,인왕시장,260,"조기(냉동,수입산)",1마리,4000,2013-03,부세 중국,001,전통시장,410000,서대문구
425401,31,인왕시장,265,"명태(생물,수입산)",1마리,5000,2013-03,러시아,001,전통시장,410000,서대문구
425402,31,인왕시장,254,"오징어(생물,국산)",1마리,3000,2013-03,속초,001,전통시장,410000,서대문구
425403,31,인왕시장,266,"고등어(생물,국산)",1마리,2000,2013-03,부산,001,전통시장,410000,서대문구
425404,116,홈플러스 시흥점,305,"사과(부사, 300g)",1개,1125,2013-03,청송,002,대형마트,545000,금천구
425405,116,홈플러스 시흥점,306,"배(신고, 600g)",1개,3933,2013-03,,002,대형마트,545000,금천구
425406,116,홈플러스 시흥점,307,배추(2.5~3kg),1포기,2000,2013-03,,002,대형마트,545000,금천구
425407,116,홈플러스 시흥점,308,무(1kg),1개,1680,2013-03,햇무,002,대형마트,545000,금천구
425408,116,홈플러스 시흥점,309,양파(1.5kg망),1망,4360,2013-03,무안햇양파,002,대형마트,545000,금천구
425409,116,홈플러스 시흥점,310,상추(100g),100g,1000,2013-03,,002,대형마트,545000,금천구
425410,116,홈플러스 시흥점,311,오이(다다기),1개,750,2013-03,,002,대형마트,545000,금천구
425411,116,홈플러스 시흥점,119,호박(인큐베이터),1개,1500,2013-03,진주,002,대형마트,545000,금천구
425412,116,홈플러스 시흥점,58,"쇠고기(한우,불고기)",1등급(600g),32150,2013-03,국내산,002,대형마트,545000,금천구
425413,116,홈플러스 시흥점,99,돼지고기(생삼겹살),600g,13140,2013-03,국내산,002,대형마트,545000,금천구
425414,116,홈플러스 시흥점,283,닭고기(육계),1마리(1kg),6890,2013-03,하림,002,대형마트,545000,금천구
425415,116,홈플러스 시흥점,134,달걀(왕란),10개,2500,2013-03,,002,대형마트,545000,금천구
425416,116,홈플러스 시흥점,135,"조기(중국산,생물)",1마리(20cm),4000,2013-03,,002,대형마트,545000,금천구
425417,116,홈플러스 시흥점,315,"명태(45cm,수입산)",1마리,1750,2013-03,,002,대형마트,545000,금천구
425418,116,홈플러스 시흥점,256,"오징어(냉동,국산)",1마리(25cm),2000,2013-03,,002,대형마트,545000,금천구
425419,116,홈플러스 시흥점,269,"고등어(냉동,수입산)",1마리,2250,2013-03,,002,대형마트,545000,금천구
425420,202,구로시장,305,"사과(부사, 300g)",1개,1200,2013-03,국내산,001,전통시장,530000,구로구
425421,202,구로시장,306,"배(신고, 600g)",1개,3000,2013-03,나주,001,전통시장,530000,구로구
425422,202,구로시장,307,배추(2.5~3kg),1포기,3500,2013-03,국내산,001,전통시장,530000,구로구
425423,202,구로시장,308,무(1kg),1개,1000,2013-03,국내산,001,전통시장,530000,구로구
425424,202,구로시장,272,양파(작은망),1망,3000,2013-03,국내산,001,전통시장,530000,구로구
425425,202,구로시장,310,상추(100g),100g,700,2013-03,국내산,001,전통시장,530000,구로구
425426,202,구로시장,311,오이(다다기),1개,700,2013-03,국내산,001,전통시장,530000,구로구
425427,202,구로시장,312,애호박,1개,1200,2013-03,국내산,001,전통시장,530000,구로구
425428,202,구로시장,58,"쇠고기(한우,불고기)",600g,22000,2013-03,농협부천,001,전통시장,530000,구로구
425429,202,구로시장,202,돼지고기(생삼겹살),600g,9800,2013-03,농협부천,001,전통시장,530000,구로구
425430,202,구로시장,283,닭고기(육계),1마리,5000,2013-03,국내산,001,전통시장,530000,구로구
425431,202,구로시장,181,달걀(왕란),10개,1500,2013-03,국내산,001,전통시장,530000,구로구
425432,202,구로시장,260,"조기(냉동,수입산)",1마리,1000,2013-03,부세조기,001,전통시장,530000,구로구
425433,202,구로시장,152,"명태(러시아,냉동)",1마리,1500,2013-03,,001,전통시장,530000,구로구
425434,202,구로시장,254,"오징어(생물,국산)",1마리,1700,2013-03,,001,전통시장,530000,구로구
425435,202,구로시장,266,"고등어(생물,국산)",1마리,3000,2013-03,,001,전통시장,530000,구로구
425436,72,금남시장,305,"사과(부사, 300g)",1개,1500,2013-03,,001,전통시장,200000,성동구
425437,72,금남시장,306,"배(신고, 600g)",1개,3000,2013-03,,001,전통시장,200000,성동구
425438,72,금남시장,307,배추(2.5~3kg),1개,2666,2013-03,3개 8000원,001,전통시장,200000,성동구
425439,72,금남시장,25,무,1개(1.5kg),800,2013-03,2kg,001,전통시장,200000,성동구
425440,72,금남시장,309,양파(1.5kg망),1.5,4000,2013-03,,001,전통시장,200000,성동구
425441,72,금남시장,310,상추(100g),100g,500,2013-03,200g 1000,001,전통시장,200000,성동구
425442,72,금남시장,311,오이(다다기),1개,500,2013-03,4개 2000원,001,전통시장,200000,성동구
425443,72,금남시장,119,호박(인큐베이터),1개,1200,2013-03,,001,전통시장,200000,성동구
425444,72,금남시장,299,삼겹살,600g,8000,2013-03,농협 ,001,전통시장,200000,성동구
425445,72,금남시장,58,"쇠고기(한우,불고기)",600g,19000,2013-03,,001,전통시장,200000,성동구
425446,72,금남시장,18,닭고기,1마리,5000,2013-03,,001,전통시장,200000,성동구
425447,72,금남시장,134,달걀(왕란),10개,1666,2013-03,30개 5000원,001,전통시장,200000,성동구
425448,72,금남시장,136,"조기(국산,생물)",1마리,2000,2013-03,,001,전통시장,200000,성동구
425449,72,금남시장,152,"명태(러시아,냉동)",1마리,0,2013-03,미입고,001,전통시장,200000,성동구
425450,72,금남시장,256,"오징어(냉동,국산)",1마리,2000,2013-03,,001,전통시장,200000,성동구
425451,72,금남시장,316,"고등어(30cm,국산)",1마리,4000,2013-03,,001,전통시장,200000,성동구
410545,200,뉴코아아울렛 강남점,279,사과(중품),1개  ,1478,2013-02,5입 7390원 맛좋은사과,002,대형마트,650000,서초구
410546,200,뉴코아아울렛 강남점,306,"배(신고, 600g)",1개 ,5250,2013-02,2입 10500원 햇살마중,002,대형마트,650000,서초구
410547,200,뉴코아아울렛 강남점,307,배추(2.5~3kg),1포기 ,3990,2013-02,,002,대형마트,650000,서초구
410548,200,뉴코아아울렛 강남점,133,무(세척무),1개 ,1990,2013-02,,002,대형마트,650000,서초구
410549,200,뉴코아아울렛 강남점,309,양파(1.5kg망),1망 ,5290,2013-02,풀빛양파 (중),002,대형마트,650000,서초구
410550,200,뉴코아아울렛 강남점,23,상추,1 봉지( 100g),1990,2013-02,친환경 적상추,002,대형마트,650000,서초구
410551,200,뉴코아아울렛 강남점,311,오이(다다기),1개 ,1196,2013-02,3입 3590원 다다기오이,002,대형마트,650000,서초구
410552,200,뉴코아아울렛 강남점,277,호박,1개 ,2590,2013-02,논개,002,대형마트,650000,서초구
410553,200,뉴코아아울렛 강남점,58,"쇠고기(한우,불고기)",600g (1등급),19740,2013-02,100g 3290원 설도,002,대형마트,650000,서초구
410554,200,뉴코아아울렛 강남점,202,돼지고기(생삼겹살),600g,9540,2013-02,100g 1590원 ,002,대형마트,650000,서초구
410555,200,뉴코아아울렛 강남점,283,닭고기(육계),1마리 (1000g),7590,2013-02,초원의 전설 ,002,대형마트,650000,서초구
410556,200,뉴코아아울렛 강남점,17,달걀,10개 ,2390,2013-02,신선특란,002,대형마트,650000,서초구
410557,200,뉴코아아울렛 강남점,136,"조기(국산,생물)",1마리 (25cm),1500,2013-02,참조기 5미7500원,002,대형마트,650000,서초구
410558,200,뉴코아아울렛 강남점,265,"명태(생물,수입산)",1마리(40cm),5500,2013-02,캐나다산,002,대형마트,650000,서초구
410559,200,뉴코아아울렛 강남점,254,"오징어(생물,국산)",1마리 (20cm),2750,2013-02,2미 5500원 ,002,대형마트,650000,서초구
410560,200,뉴코아아울렛 강남점,266,"고등어(생물,국산)",1마리 (30cm),5500,2013-02,,002,대형마트,650000,서초구
410721,98,롯데백화점 노원점,305,"사과(부사, 300g)",1개(350g),3210,2013-02,,002,대형마트,350000,노원구
410722,98,롯데백화점 노원점,306,"배(신고, 600g)",1개(3500g),3280,2013-02,,002,대형마트,350000,노원구
410723,98,롯데백화점 노원점,307,배추(2.5~3kg),1포기,6500,2013-02,,002,대형마트,350000,노원구
410724,98,롯데백화점 노원점,308,무(1kg),1개,1980,2013-02,700g,002,대형마트,350000,노원구
410725,98,롯데백화점 노원점,309,양파(1.5kg망),1망(1kg),5000,2013-02,,002,대형마트,350000,노원구
410726,98,롯데백화점 노원점,23,상추,(130g),2500,2013-02,,002,대형마트,350000,노원구
410727,98,롯데백화점 노원점,311,오이(다다기),1개,720,2013-02,,002,대형마트,350000,노원구
410728,98,롯데백화점 노원점,312,애호박,1개,1800,2013-02,초로미,002,대형마트,350000,노원구
410729,98,롯데백화점 노원점,58,"쇠고기(한우,불고기)",600g,33000,2013-02,안심으뜸선한우우둔,002,대형마트,350000,노원구
410730,98,롯데백화점 노원점,99,돼지고기(생삼겹살),600g,17400,2013-02,,002,대형마트,350000,노원구
410731,98,롯데백화점 노원점,283,닭고기(육계),1마리(1kg),11000,2013-02,자연실록,002,대형마트,350000,노원구
410732,98,롯데백화점 노원점,134,달걀(왕란),10개,4400,2013-02,알짜란,002,대형마트,350000,노원구
410733,98,롯데백화점 노원점,136,"조기(국산,생물)",1마리(20cm),7500,2013-02,백조기,002,대형마트,350000,노원구
410734,98,롯데백화점 노원점,265,"명태(생물,수입산)",1마리,0,2013-02,미입고,002,대형마트,350000,노원구
410735,98,롯데백화점 노원점,256,"오징어(냉동,국산)",1마리(25cm),2500,2013-02,,002,대형마트,350000,노원구
410736,98,롯데백화점 노원점,266,"고등어(생물,국산)",1마리(30cm),6500,2013-02,,002,대형마트,350000,노원구
410865,217,방림시장,279,사과(중품),1개,3333,2013-02,3입 10000원 부사,001,전통시장,650000,서초구
410866,217,방림시장,306,"배(신고, 600g)",1개 ,5000,2013-02,,001,전통시장,650000,서초구
410867,217,방림시장,307,배추(2.5~3kg),1포기,5000,2013-02,"3입 15,000원",001,전통시장,650000,서초구
410868,217,방림시장,282,무(세척무),1개 ,1000,2013-02,제주무,001,전통시장,650000,서초구
410869,217,방림시장,309,양파(1.5kg망),1망,4500,2013-02,(중),001,전통시장,650000,서초구
410870,217,방림시장,23,상추,200g,1500,2013-02,,001,전통시장,650000,서초구
410871,217,방림시장,311,오이(다다기),1개,750,2013-02,2입 1500원   백오이,001,전통시장,650000,서초구
410872,217,방림시장,312,애호박,1개 ,2000,2013-02,구례(인큐),001,전통시장,650000,서초구
410873,217,방림시장,131,쇠고기(한우1등급),600g,17800,2013-02,100g 2967원 설도,001,전통시장,650000,서초구
410874,217,방림시장,202,돼지고기(생삼겹살),600g,7800,2013-02,100g 1300원,001,전통시장,650000,서초구
410875,217,방림시장,283,닭고기(육계),1마리( 1000g),6500,2013-02,마니커,001,전통시장,650000,서초구
410876,217,방림시장,134,달걀(왕란),10개 ,1700,2013-02,왕란,001,전통시장,650000,서초구
410877,217,방림시장,259,"조기(냉동,국산)",1마리 (20cm),1250,2013-02,참조기8마리 10000,001,전통시장,650000,서초구
410878,217,방림시장,152,"명태(러시아,냉동)",1마리 (40cm),3000,2013-02,,001,전통시장,650000,서초구
410879,217,방림시장,254,"오징어(생물,국산)",1마리 (25cm),2500,2013-02,,001,전통시장,650000,서초구
410880,217,방림시장,266,"고등어(생물,국산)",1마리 (30cm),4000,2013-02,,001,전통시장,650000,서초구
410881,218,신세계백화점 강남점,305,"사과(부사, 300g)",1개 ,3160,2013-02,4입 15800원,002,대형마트,650000,서초구
